temperature,precipitation,wind_speed,delay_hours,risk_score,risk_level
31.8,17.7,18.5,1.44,0.653,medium
-3.3,0.1,43.8,1.32,0.375,medium
34.2,18.7,42.2,2.2,0.882,high
18.1,10.2,8.8,0.77,0.368,medium
12.9,14.0,45.2,2.06,0.724,high
17.4,17.1,22.0,1.52,0.608,medium
25.0,9.3,36.2,1.55,0.612,medium
-4.4,16.7,40.7,2.06,0.66,medium
34.2,3.6,25.3,0.94,0.453,medium
15.1,3.2,20.0,0.76,0.316,medium
10.4,13.1,45.8,2.03,0.7,medium
1.2,17.4,11.5,1.21,0.452,medium
14.8,17.8,12.8,1.27,0.531,medium
17.3,12.9,18.1,1.19,0.494,medium
13.2,10.5,43.0,1.82,0.64,medium
25.5,6.6,46.9,1.74,0.653,medium
13.9,19.6,11.0,1.31,0.547,medium
38.3,6.4,43.2,1.68,0.68,medium
22.0,14.9,12.9,1.13,0.509,medium
31.3,10.6,48.5,1.98,0.768,high
-0.1,12.2,29.9,1.51,0.503,medium
12.9,7.9,0.4,0.41,0.231,low
10.2,19.3,1.7,1.02,0.447,medium
20.6,11.4,7.4,0.79,0.39,medium
33.8,18.8,9.4,1.22,0.606,medium
-1.5,0.2,38.4,1.16,0.34,medium
-1.7,11.5,11.1,0.91,0.324,medium
33.3,14.3,48.5,2.17,0.848,high
4.6,14.9,31.8,1.7,0.591,medium
25.1,18.1,34.6,1.94,0.766,high
19.4,0.1,10.9,0.33,0.199,low
32.5,0.0,44.6,1.34,0.539,medium
0.6,9.4,33.4,1.47,0.482,medium
0.8,0.6,43.2,1.33,0.398,medium
20.1,19.5,47.8,2.41,0.882,high
37.6,4.4,6.3,0.46,0.328,medium
13.7,9.5,4.8,0.62,0.302,medium
9.7,1.2,40.2,1.27,0.424,medium
22.3,10.4,43.3,1.82,0.681,medium
36.9,7.6,29.2,1.29,0.577,medium
32.7,0.9,18.3,0.59,0.336,medium
39.8,6.7,32.6,1.41,0.606,medium
-4.0,7.8,15.3,0.85,0.279,low
0.1,19.8,11.9,1.35,0.497,medium
22.4,4.2,24.4,0.94,0.404,medium
31.9,10.9,10.8,0.87,0.46,medium
7.8,19.7,24.2,1.71,0.633,medium
5.8,15.8,47.8,2.22,0.748,high
30.4,19.9,42.0,2.26,0.887,high
-2.5,19.4,47.1,2.38,0.773,high
11.6,9.8,40.3,1.7,0.597,medium
17.8,13.9,17.7,1.23,0.512,medium
20.2,2.2,40.6,1.33,0.493,medium
27.8,8.8,46.1,1.82,0.698,medium
11.0,16.2,47.4,2.23,0.775,high
22.6,10.1,34.2,1.53,0.6,medium
21.3,14.1,10.6,1.02,0.472,medium
19.6,14.9,2.0,0.81,0.407,medium
23.8,5.1,7.4,0.48,0.285,low
6.7,17.5,48.3,2.32,0.788,high
-1.2,9.2,23.1,1.15,0.383,medium
0.4,4.2,42.7,1.49,0.46,medium
5.1,17.3,23.3,1.56,0.567,medium
17.5,8.4,33.0,1.41,0.535,medium
32.8,15.0,1.2,0.79,0.461,medium
26.6,11.0,12.5,0.92,0.452,medium
30.5,7.6,21.8,1.03,0.483,medium
10.8,16.2,31.5,1.76,0.641,medium
13.2,11.7,8.6,0.84,0.373,medium
12.7,7.8,38.2,1.54,0.546,medium
3.6,2.2,18.2,0.66,0.231,low
-2.2,17.9,40.9,2.12,0.694,medium
21.6,0.7,4.9,0.18,0.17,low
39.5,17.3,34.0,1.98,0.818,high
2.5,7.2,14.7,0.8,0.291,low
-2.9,12.8,39.8,1.83,0.585,medium
30.1,18.4,20.1,1.52,0.672,medium
6.4,3.0,33.3,1.15,0.385,medium
32.3,11.3,46.7,1.97,0.771,high
26.7,15.3,1.0,0.8,0.438,medium
37.6,15.2,0.6,0.83,0.485,medium
13.4,10.5,38.5,1.68,0.603,medium
24.8,12.5,32.3,1.59,0.639,medium
15.9,15.2,14.6,1.2,0.502,medium
23.4,16.8,24.7,1.58,0.651,medium
15.2,15.2,2.1,0.82,0.394,medium
3.5,7.1,9.6,0.64,0.251,low
17.9,19.9,21.2,1.63,0.656,medium
18.8,8.7,41.7,1.69,0.62,medium
31.5,0.5,24.0,0.74,0.371,medium
28.1,7.3,29.3,1.24,0.53,medium
24.9,2.6,43.7,1.44,0.547,medium
0.1,2.4,15.4,0.58,0.195,low
27.4,5.6,35.0,1.33,0.542,medium
17.5,1.1,43.1,1.35,0.481,medium
35.2,13.8,10.1,1.0,0.524,medium
36.4,1.5,17.8,0.64,0.362,medium
-2.5,4.1,49.0,1.68,0.499,medium
31.9,1.9,49.2,1.57,0.611,medium
-3.3,1.3,11.2,0.4,0.124,low
11.5,5.4,3.3,0.37,0.201,low
19.4,11.4,13.5,0.98,0.437,medium
1.7,19.3,19.9,1.56,0.562,medium
28.6,17.5,22.1,1.54,0.666,medium
-4.6,17.5,30.9,1.8,0.592,medium
2.6,3.5,45.0,1.52,0.476,medium
21.1,5.3,16.5,0.76,0.353,medium
27.1,1.5,42.5,1.35,0.526,medium
36.2,15.6,4.7,0.94,0.518,medium
26.7,1.4,2.1,0.13,0.183,low
25.2,11.1,25.2,1.31,0.555,medium
12.7,5.0,3.0,0.34,0.197,low
-4.9,4.9,19.6,0.83,0.256,low
0.4,19.8,44.8,2.33,0.775,high
19.1,15.1,12.1,1.12,0.494,medium
25.4,16.7,35.3,1.89,0.747,high
13.8,11.4,15.1,1.02,0.425,medium
27.9,17.4,2.2,0.94,0.494,medium
18.5,12.9,27.8,1.48,0.581,medium
-1.7,18.9,41.7,2.2,0.723,high
3.6,5.6,20.5,0.9,0.315,medium
32.8,11.9,30.9,1.52,0.652,medium
27.6,13.8,45.0,2.04,0.783,high
35.3,7.9,39.5,1.59,0.66,medium
0.3,17.6,9.7,1.17,0.437,medium
39.6,19.6,36.7,2.17,0.884,high
4.4,9.9,25.1,1.25,0.439,medium
-4.5,7.8,37.3,1.51,0.462,medium
39.9,9.4,24.7,1.31,0.592,medium
7.6,17.1,6.4,1.05,0.433,medium
25.1,12.9,28.5,1.5,0.616,medium
3.0,0.9,24.6,0.78,0.257,low
21.1,10.8,25.9,1.32,0.537,medium
35.7,0.3,43.9,1.35,0.555,medium
9.4,15.6,44.7,2.12,0.734,high
25.2,6.6,22.7,1.01,0.448,medium
3.5,9.4,22.8,1.15,0.406,medium
23.1,16.0,25.8,1.57,0.643,medium
10.1,0.9,26.0,0.82,0.3,low
4.5,3.2,47.5,1.58,0.5,medium
9.1,8.0,32.5,1.38,0.486,medium
3.0,4.6,13.9,0.65,0.238,low
35.6,6.8,26.6,1.15,0.532,medium
12.9,20.0,31.4,1.94,0.721,high
6.0,16.5,32.0,1.78,0.629,medium
15.2,17.7,29.3,1.76,0.67,medium
9.4,18.7,8.9,1.2,0.492,medium
28.5,6.8,1.7,0.39,0.29,low
38.7,5.9,16.9,0.88,0.452,medium
14.7,4.7,21.4,0.88,0.355,medium
33.7,16.6,3.1,0.92,0.511,medium
20.5,13.6,40.7,1.9,0.712,high
2.1,4.7,17.2,0.75,0.263,low
26.1,7.5,45.7,1.75,0.663,medium
18.1,10.1,7.7,0.74,0.357,medium
24.3,10.6,2.8,0.61,0.353,medium
35.0,17.8,24.1,1.61,0.716,high
14.8,7.6,9.5,0.66,0.31,medium
35.6,18.2,46.9,2.33,0.92,high
28.8,8.8,0.5,0.46,0.32,medium
17.0,14.9,20.6,1.36,0.552,medium
22.1,18.6,46.3,2.32,0.861,high
9.7,18.2,19.2,1.49,0.571,medium
39.3,1.1,4.7,0.28,0.262,low
25.0,4.1,15.1,0.66,0.336,medium
-3.0,9.5,24.9,1.22,0.396,medium
9.7,8.6,9.3,0.71,0.305,medium
23.0,12.8,23.3,1.34,0.561,medium
-2.5,18.9,41.8,2.2,0.72,high
-3.9,2.2,43.6,1.42,0.411,medium
15.3,9.0,2.5,0.52,0.28,low
10.0,3.8,8.0,0.43,0.204,low
14.7,17.9,13.8,1.31,0.542,medium
6.8,19.3,29.7,1.86,0.667,medium
2.4,9.6,18.0,1.02,0.364,medium
26.0,2.1,42.2,1.37,0.53,medium
18.2,15.7,35.8,1.86,0.7,medium
4.0,13.9,5.0,0.85,0.344,medium
9.4,7.1,31.2,1.29,0.459,medium
21.6,17.7,5.7,1.06,0.501,medium
-1.7,19.5,12.8,1.36,0.491,medium
1.6,11.2,8.9,0.83,0.315,medium
-1.7,11.3,8.7,0.83,0.301,medium
31.6,6.0,30.8,1.22,0.533,medium
28.9,11.7,28.2,1.43,0.608,medium
28.9,8.8,8.8,0.7,0.389,medium
27.2,6.0,49.5,1.78,0.671,medium
25.1,1.3,21.1,0.7,0.334,medium
16.5,5.1,4.9,0.4,0.231,low
23.9,4.0,6.0,0.38,0.253,low
-3.3,10.8,29.2,1.42,0.456,medium
23.0,12.0,49.0,2.07,0.762,high
30.0,12.2,28.6,1.47,0.626,medium
17.5,7.8,47.5,1.82,0.646,medium
11.1,8.4,22.2,1.09,0.416,medium
7.5,16.7,21.8,1.49,0.554,medium
23.9,9.5,25.0,1.23,0.517,medium
26.2,19.8,34.9,2.04,0.807,high
34.2,8.8,18.4,0.99,0.494,medium
10.4,13.0,43.2,1.95,0.677,medium
29.6,1.0,1.5,0.1,0.183,low
20.3,13.1,22.0,1.32,0.545,medium
34.7,17.0,25.5,1.62,0.712,high
18.8,18.8,30.4,1.85,0.716,high
18.3,19.9,13.8,1.41,0.596,medium
21.0,5.6,21.4,0.92,0.399,medium
28.7,11.5,24.2,1.3,0.569,medium
38.4,9.0,34.3,1.55,0.656,medium
-1.7,11.3,38.7,1.73,0.553,medium
-2.6,3.1,36.9,1.26,0.377,medium
37.2,17.1,17.1,1.41,0.657,medium
18.8,18.2,50.0,2.41,0.87,high
22.7,9.0,42.4,1.72,0.648,medium
16.7,5.6,13.0,0.67,0.31,medium
-0.8,2.8,9.8,0.43,0.152,low
29.6,13.7,15.7,1.16,0.544,medium
28.6,6.2,22.6,0.99,0.455,medium
9.0,18.2,42.5,2.18,0.763,high
8.8,13.4,38.9,1.84,0.641,medium
32.7,12.9,42.6,1.92,0.768,high
-1.7,11.2,13.6,0.97,0.34,medium
34.6,0.9,29.7,0.94,0.441,medium
6.5,18.6,14.2,1.36,0.522,medium
21.7,12.6,5.5,0.8,0.403,medium
37.1,19.9,34.2,2.06,0.854,high
25.5,10.7,7.1,0.75,0.396,medium
13.6,14.2,33.4,1.71,0.631,medium
26.0,1.1,32.4,1.03,0.429,medium
10.5,12.6,40.5,1.84,0.646,medium
7.5,15.3,7.0,0.98,0.403,medium
39.9,15.6,39.2,2.05,0.831,high
28.8,15.4,50.0,2.27,0.861,high
24.0,4.5,42.6,1.5,0.57,medium
11.0,19.5,37.6,2.1,0.755,high
-2.8,19.9,33.1,1.99,0.664,medium
-3.6,1.5,21.1,0.71,0.21,low
19.9,18.7,36.5,2.03,0.771,high
29.3,5.8,36.2,1.38,0.565,medium
19.2,13.8,31.6,1.64,0.633,medium
32.8,6.8,39.8,1.53,0.629,medium
-3.5,19.4,22.4,1.64,0.561,medium
11.5,2.0,6.1,0.28,0.16,low
5.7,10.0,28.0,1.34,0.471,medium
15.1,8.6,13.3,0.83,0.362,medium
-1.7,6.5,19.2,0.9,0.297,low
37.9,12.9,0.9,0.73,0.446,medium
5.0,2.6,19.1,0.7,0.252,low
36.5,14.3,40.4,1.96,0.796,high
14.2,19.6,27.1,1.79,0.683,medium
39.3,16.1,0.5,0.91,0.512,medium
19.9,17.2,23.5,1.56,0.633,medium
36.9,7.2,14.6,0.84,0.447,medium
-4.8,6.5,23.9,1.04,0.323,medium
28.7,10.3,20.2,1.12,0.513,medium
35.6,0.9,46.6,1.45,0.588,medium
1.3,18.9,2.1,1.01,0.403,medium
-0.7,2.9,34.2,1.17,0.359,medium
14.1,18.1,42.6,2.18,0.785,high
37.0,1.7,48.0,1.56,0.623,medium
19.4,16.5,8.9,1.09,0.494,medium
18.7,3.0,26.6,0.95,0.384,medium
1.4,0.8,2.2,0.11,0.06,low
-5.0,14.4,25.0,1.47,0.482,medium
31.5,5.6,6.3,0.47,0.319,medium
-1.1,14.3,41.9,1.97,0.639,medium
23.5,11.1,5.7,0.73,0.384,medium
36.2,2.2,25.7,0.9,0.44,medium
4.4,18.6,26.1,1.71,0.612,medium
24.9,9.0,48.6,1.91,0.71,high
-1.5,14.7,32.7,1.72,0.568,medium
22.2,10.0,14.4,0.93,0.43,medium
2.4,12.1,12.0,0.96,0.361,medium
28.1,6.1,6.4,0.5,0.315,medium
8.6,4.0,37.8,1.33,0.452,medium
15.9,10.9,34.5,1.58,0.588,medium
22.0,8.8,30.5,1.36,0.542,medium
2.7,7.8,2.0,0.45,0.197,low
28.4,13.5,38.1,1.82,0.723,high
8.6,13.8,32.1,1.65,0.59,medium
24.8,0.9,48.2,1.49,0.552,medium
2.1,6.8,29.4,1.22,0.406,medium
26.0,8.2,15.2,0.87,0.419,medium
0.8,1.9,19.1,0.67,0.22,low
14.1,4.7,8.8,0.5,0.246,low
6.1,1.0,36.1,1.13,0.369,medium
28.7,19.9,35.4,2.06,0.824,high
6.8,14.7,10.0,1.03,0.413,medium
34.7,1.7,7.9,0.32,0.273,low
35.1,0.4,3.9,0.14,0.216,low
3.8,14.4,45.6,2.09,0.694,medium
22.6,8.8,11.7,0.79,0.386,medium
-1.1,15.7,17.2,1.3,0.458,medium
12.6,18.5,14.0,1.34,0.545,medium
27.1,12.0,20.7,1.22,0.542,medium
24.7,3.7,35.7,1.26,0.5,medium
23.1,15.6,43.5,2.08,0.785,high
7.7,19.1,9.1,1.23,0.494,medium
12.0,11.6,34.3,1.61,0.582,medium
-0.4,13.6,17.6,1.21,0.425,medium
27.4,6.7,49.0,1.8,0.681,medium
17.7,7.6,14.9,0.83,0.369,medium
26.9,14.7,0.4,0.75,0.423,medium
6.2,18.6,25.8,1.7,0.618,medium
9.6,12.6,7.5,0.86,0.366,medium
10.0,15.8,2.2,0.86,0.384,medium
-3.8,3.4,34.9,1.22,0.361,medium
10.3,4.2,36.6,1.31,0.453,medium
31.1,10.6,23.0,1.22,0.553,medium
35.4,3.5,33.8,1.2,0.529,medium
18.3,12.7,26.9,1.44,0.569,medium
15.5,5.8,31.5,1.23,0.463,medium
-3.6,15.8,29.8,1.68,0.555,medium
34.6,16.2,33.3,1.81,0.762,high
-4.4,9.3,10.0,0.77,0.262,low
37.5,3.6,13.4,0.63,0.371,medium
17.0,12.9,22.0,1.3,0.525,medium
10.4,19.9,22.3,1.66,0.632,medium
36.6,12.5,38.7,1.82,0.748,high
-3.9,0.7,18.4,0.59,0.171,low
21.2,0.3,8.1,0.26,0.188,low
19.7,6.4,12.6,0.7,0.335,medium
4.9,3.9,10.7,0.52,0.206,low
14.3,16.3,36.6,1.91,0.701,high
24.4,16.9,23.5,1.55,0.647,medium
27.7,5.2,35.4,1.32,0.539,medium
-5.0,6.5,20.8,0.95,0.296,low
37.2,4.7,44.5,1.61,0.652,medium
2.4,18.2,49.2,2.39,0.791,high
5.5,10.1,33.5,1.51,0.518,medium
6.9,13.1,43.2,1.95,0.663,medium
-3.3,8.3,25.4,1.18,0.377,medium
0.5,12.6,46.7,2.03,0.654,medium
39.4,7.7,41.6,1.72,0.698,medium
9.2,6.8,49.6,1.83,0.607,medium
0.2,12.7,31.2,1.57,0.525,medium
-0.2,11.8,39.0,1.76,0.571,medium
27.4,5.9,27.1,1.11,0.482,medium
33.5,3.0,13.0,0.54,0.335,medium
6.6,7.4,17.7,0.9,0.339,medium
-4.1,8.3,44.7,1.76,0.536,medium
5.0,12.6,2.8,0.71,0.305,medium
-2.5,18.3,29.6,1.8,0.605,medium
-0.3,0.7,18.6,0.59,0.188,low
14.4,4.9,19.3,0.82,0.339,medium
5.3,3.9,44.2,1.52,0.489,medium
18.2,10.0,42.7,1.78,0.65,medium
6.4,8.6,29.9,1.33,0.463,medium
37.3,14.6,13.6,1.18,0.581,medium
35.8,4.8,23.8,0.97,0.472,medium
20.5,11.9,20.4,1.21,0.509,medium
10.9,17.7,17.7,1.42,0.554,medium
12.2,18.2,5.1,1.06,0.463,medium
13.5,19.2,27.2,1.78,0.674,medium
27.7,15.5,15.1,1.23,0.565,medium
15.3,18.1,33.0,1.9,0.71,high
33.6,4.7,16.0,0.72,0.393,medium
37.5,4.0,21.6,0.9,0.448,medium
10.1,0.1,2.6,0.08,0.088,low
20.2,14.1,49.6,2.19,0.795,high
-0.7,18.7,25.4,1.7,0.586,medium
4.0,3.7,1.2,0.22,0.118,low
13.6,12.7,27.1,1.45,0.55,medium
4.3,14.9,43.5,2.05,0.688,medium
34.4,18.6,38.6,2.09,0.851,high
2.1,12.9,35.0,1.7,0.569,medium
15.5,19.4,7.0,1.18,0.516,medium
22.3,6.9,32.9,1.33,0.527,medium
26.1,7.0,38.3,1.5,0.591,medium
12.2,10.9,28.6,1.4,0.522,medium
34.1,7.7,44.6,1.72,0.693,medium
20.6,0.0,13.8,0.41,0.227,low
14.8,14.6,12.1,1.09,0.465,medium
-2.0,15.0,43.5,2.05,0.662,medium
15.9,14.9,31.3,1.68,0.637,medium
31.9,6.9,0.1,0.35,0.294,low
22.7,10.4,17.7,1.05,0.467,medium
32.4,7.2,42.9,1.65,0.662,medium
17.2,0.3,1.4,0.06,0.114,low
0.3,11.2,0.2,0.57,0.236,low
-4.4,2.5,14.1,0.55,0.167,low
8.6,1.6,45.7,1.45,0.473,medium
26.4,15.1,45.1,2.11,0.804,high
30.6,0.2,25.9,0.79,0.378,medium
8.3,19.2,27.7,1.79,0.655,medium
17.3,10.3,16.6,1.01,0.432,medium
14.0,19.7,12.2,1.35,0.559,medium
13.5,1.2,40.8,1.28,0.445,medium
5.4,11.7,5.3,0.74,0.311,medium
1.1,7.0,24.4,1.08,0.363,medium
3.9,16.9,31.7,1.8,0.625,medium
-2.5,7.2,5.2,0.52,0.19,low
3.9,5.2,26.0,1.04,0.355,medium
-4.6,17.2,28.9,1.73,0.57,medium
23.2,7.5,37.1,1.49,0.578,medium
9.2,0.3,11.7,0.37,0.165,low
38.8,7.8,14.7,0.91,0.471,medium
3.7,13.1,28.5,1.51,0.525,medium
10.6,5.1,49.2,1.73,0.578,medium
11.1,8.6,10.9,0.76,0.325,medium
-4.6,1.1,49.3,1.53,0.435,medium
32.8,11.8,35.7,1.66,0.69,medium
-3.6,15.1,41.3,1.99,0.638,medium
37.3,8.3,4.5,0.6,0.385,medium
35.1,8.4,15.0,0.87,0.462,medium
19.1,1.8,2.9,0.18,0.164,low
19.5,4.0,18.6,0.76,0.339,medium
24.4,3.1,49.1,1.63,0.6,medium
12.4,9.6,5.3,0.64,0.302,medium
24.1,10.6,28.1,1.37,0.565,medium
-3.0,19.0,0.3,0.96,0.37,medium
-2.6,1.5,35.6,1.14,0.336,medium
15.6,12.0,9.9,0.9,0.401,medium
19.7,10.5,6.5,0.72,0.362,medium
35.0,10.3,16.9,1.02,0.513,medium
-0.3,17.5,38.6,2.03,0.676,medium
32.0,4.1,5.3,0.36,0.284,low
4.5,0.8,11.5,0.38,0.151,low
12.7,13.4,0.4,0.68,0.334,medium
9.2,6.9,48.4,1.8,0.599,medium
13.0,0.4,29.6,0.91,0.334,medium
1.8,5.0,36.0,1.33,0.426,medium
17.7,6.2,32.6,1.29,0.491,medium
31.1,12.3,7.2,0.83,0.452,medium
14.9,3.5,29.7,1.07,0.403,medium
17.1,8.3,6.6,0.61,0.309,medium
33.2,9.6,20.1,1.08,0.519,medium
26.8,9.2,28.4,1.31,0.553,medium
17.1,19.5,27.9,1.81,0.701,high
6.6,0.9,6.0,0.22,0.116,low
34.8,19.0,1.7,1.0,0.55,medium
21.0,11.6,39.9,1.78,0.67,medium
5.0,15.9,36.3,1.88,0.649,medium
7.1,8.6,4.1,0.55,0.249,low
31.1,9.1,6.4,0.65,0.385,medium
-3.0,17.6,44.6,2.22,0.716,high
39.6,17.9,38.5,2.14,0.867,high
0.9,4.8,49.8,1.73,0.534,medium
30.8,4.0,12.7,0.58,0.339,medium
12.8,9.9,24.4,1.23,0.47,medium
17.1,18.0,11.8,1.25,0.537,medium
34.6,6.4,31.1,1.25,0.557,medium
13.6,13.0,5.8,0.82,0.376,medium
19.2,14.2,6.4,0.9,0.429,medium
-2.8,15.6,3.6,0.89,0.334,medium
-4.9,11.3,34.7,1.61,0.505,medium
6.0,8.0,24.7,1.14,0.406,medium
25.6,19.3,30.9,1.89,0.76,high
0.5,12.2,44.0,1.93,0.624,medium
0.1,14.6,37.0,1.84,0.609,medium
13.5,6.9,23.1,1.04,0.405,medium
24.2,13.4,49.2,2.15,0.796,high
27.0,5.2,22.8,0.94,0.43,medium
3.0,4.9,5.6,0.41,0.173,low
-1.4,14.3,49.6,2.2,0.702,high
37.3,10.4,1.1,0.6,0.396,medium
6.7,13.7,27.5,1.51,0.541,medium
33.4,5.4,15.5,0.74,0.402,medium
33.9,12.0,25.2,1.36,0.611,medium
29.8,8.9,27.9,1.28,0.556,medium
2.6,11.9,12.0,0.96,0.359,medium
32.0,5.8,27.8,1.12,0.506,medium
29.6,14.3,37.8,1.85,0.741,high
21.9,16.1,13.3,1.2,0.535,medium
10.2,5.2,19.2,0.84,0.326,medium
6.8,6.0,13.4,0.7,0.277,low
0.5,13.2,41.0,1.89,0.618,medium
17.9,13.9,36.2,1.78,0.668,medium
21.3,14.1,43.6,2.01,0.749,high
11.2,13.7,8.5,0.94,0.402,medium
16.4,7.9,3.7,0.51,0.274,low
11.4,7.9,6.0,0.57,0.271,low
23.8,5.1,8.1,0.5,0.291,low
35.6,3.1,26.7,0.97,0.463,medium
2.4,13.9,48.5,2.15,0.703,high
12.2,1.9,17.9,0.63,0.261,low
1.3,18.8,47.9,2.38,0.786,high
23.1,16.5,1.9,0.88,0.452,medium
27.8,17.2,46.3,2.25,0.86,high
36.9,18.1,9.1,1.22,0.608,medium
7.5,8.2,45.6,1.78,0.593,medium
37.8,16.9,2.8,0.98,0.537,medium
-2.2,3.2,47.4,1.58,0.469,medium
22.1,0.4,10.0,0.32,0.21,low
-2.4,15.7,15.1,1.24,0.435,medium
35.2,1.5,24.5,0.81,0.411,medium
18.8,19.8,19.0,1.56,0.64,medium
25.1,13.5,33.4,1.68,0.669,medium
32.4,15.1,48.7,2.22,0.861,high
1.8,4.9,30.3,1.15,0.375,medium
-3.3,13.5,36.1,1.76,0.566,medium
34.5,0.9,4.4,0.18,0.228,low
9.2,16.8,31.4,1.78,0.644,medium
0.8,3.4,22.7,0.85,0.279,low
16.1,13.9,44.3,2.02,0.728,high
21.9,4.5,19.4,0.81,0.366,medium
-3.6,1.4,34.0,1.09,0.316,medium
7.4,9.6,11.4,0.82,0.331,medium
-3.5,3.4,13.0,0.56,0.178,low
13.9,14.6,18.8,1.29,0.517,medium
35.3,4.8,15.2,0.7,0.396,medium
39.2,6.8,12.7,0.8,0.436,medium
23.7,11.3,2.5,0.64,0.361,medium
2.3,5.7,41.8,1.54,0.49,medium
35.8,7.6,3.2,0.49,0.351,medium
18.2,16.3,44.4,2.15,0.784,high
1.9,3.6,6.3,0.37,0.15,low
36.5,1.6,3.3,0.21,0.243,low
29.1,6.6,28.2,1.18,0.512,medium
27.9,8.5,25.1,1.18,0.517,medium
26.9,10.9,24.6,1.28,0.553,medium
4.0,7.4,28.7,1.23,0.42,medium
4.5,15.8,14.4,1.22,0.461,medium
26.0,0.8,33.1,1.03,0.429,medium
4.9,8.6,25.1,1.18,0.416,medium
14.7,7.6,16.7,0.88,0.37,medium
30.2,13.0,41.3,1.89,0.749,high
30.3,19.3,36.4,2.06,0.828,high
15.4,10.2,19.7,1.1,0.448,medium
30.6,19.7,42.4,2.26,0.887,high
32.7,6.0,46.0,1.68,0.666,medium
24.5,0.6,26.8,0.83,0.365,medium
5.3,3.3,10.7,0.49,0.196,low
7.3,7.9,45.8,1.77,0.588,medium
9.2,6.3,9.5,0.6,0.26,low
0.3,1.9,2.4,0.17,0.078,low
7.3,8.7,16.4,0.93,0.356,medium
4.4,6.8,36.3,1.43,0.474,medium
15.5,2.5,46.2,1.51,0.525,medium
35.9,5.9,31.9,1.27,0.561,medium
-0.3,17.7,47.6,2.31,0.755,high
27.4,6.0,4.6,0.44,0.295,low
25.9,14.3,3.0,0.8,0.432,medium
-0.7,12.2,30.2,1.52,0.503,medium
36.5,8.5,48.3,1.9,0.752,high
20.6,4.8,25.1,0.99,0.413,medium
11.4,7.4,2.6,0.45,0.233,low
29.0,11.8,11.1,0.92,0.466,medium
6.6,7.0,12.2,0.72,0.285,low
26.2,4.3,16.9,0.72,0.36,medium
-3.2,2.3,2.2,0.18,0.068,low
32.8,17.6,45.2,2.24,0.881,high
15.2,8.8,25.8,1.21,0.471,medium
23.7,12.5,33.5,1.63,0.645,medium
5.0,9.8,3.4,0.59,0.257,low
25.5,17.5,2.7,0.96,0.489,medium
29.8,10.9,29.3,1.42,0.606,medium
16.3,9.6,44.4,1.81,0.648,medium
22.8,18.5,26.4,1.72,0.695,medium
15.5,14.4,43.9,2.04,0.732,high
35.2,2.2,40.5,1.33,0.559,medium
17.4,3.6,3.8,0.29,0.197,low
32.9,15.7,10.1,1.09,0.55,medium
31.1,16.7,32.9,1.82,0.752,high
13.5,10.9,22.2,1.21,0.474,medium
5.4,11.1,14.5,0.99,0.377,medium
13.3,12.6,20.9,1.26,0.495,medium
32.2,8.8,22.3,1.11,0.518,medium
5.2,13.6,45.5,2.04,0.684,medium
18.6,2.2,5.2,0.27,0.188,low
31.3,19.2,14.0,1.38,0.642,medium
10.9,15.0,26.9,1.56,0.58,medium
23.9,12.6,34.9,1.68,0.659,medium
6.1,6.3,31.5,1.26,0.432,medium
-0.1,3.2,47.1,1.57,0.476,medium
30.7,8.2,39.8,1.6,0.647,medium
-0.5,13.2,27.9,1.5,0.503,medium
7.2,12.7,10.7,0.96,0.384,medium
33.5,7.7,22.5,1.06,0.504,medium
10.6,12.3,34.7,1.66,0.593,medium
38.8,16.3,41.9,2.15,0.861,high
39.1,0.5,48.0,1.55,0.614,medium
7.1,9.0,30.3,1.36,0.477,medium
-3.2,15.2,26.3,1.55,0.516,medium
26.7,10.9,0.9,0.57,0.353,medium
15.3,13.0,3.6,0.76,0.365,medium
-0.5,10.3,7.8,0.75,0.279,low
26.8,19.8,2.7,1.07,0.538,medium
-3.6,1.1,20.0,0.66,0.193,low
34.2,9.8,16.8,0.99,0.499,medium
1.2,1.8,31.9,1.05,0.328,medium
0.7,3.2,26.8,0.96,0.309,medium
2.9,7.7,29.8,1.28,0.43,medium
38.2,3.1,23.6,0.93,0.452,medium
26.2,19.3,13.9,1.38,0.62,medium
31.1,18.9,47.6,2.37,0.917,high
12.9,6.7,4.3,0.46,0.24,low
10.1,12.8,46.9,2.05,0.703,high
5.6,10.7,15.6,1.0,0.379,medium
16.6,16.3,25.6,1.58,0.619,medium
19.8,12.5,5.4,0.79,0.391,medium
23.4,0.0,3.5,0.1,0.153,low
6.6,15.3,21.5,1.41,0.521,medium
37.7,14.9,37.1,1.91,0.787,high
2.6,10.2,13.5,0.92,0.339,medium
38.5,18.1,28.1,1.82,0.777,high
-4.3,18.2,13.9,1.33,0.464,medium
16.7,10.5,19.4,1.11,0.457,medium
10.0,12.2,45.3,1.97,0.677,medium
15.2,19.9,42.8,2.28,0.826,high
20.7,6.0,25.8,1.07,0.443,medium
14.6,6.5,11.9,0.68,0.308,medium
13.7,3.7,9.7,0.48,0.233,low
28.0,17.9,47.7,2.33,0.886,high
25.9,14.9,10.1,1.05,0.503,medium
32.5,2.1,40.4,1.32,0.544,medium
6.2,19.6,18.4,1.53,0.575,medium
22.4,14.6,49.3,2.21,0.812,high
21.3,17.0,18.4,1.4,0.592,medium
11.6,1.0,17.6,0.58,0.239,low
16.9,10.1,31.9,1.46,0.555,medium
9.1,14.0,48.1,2.14,0.731,high
